,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
ACTB,0.0041168123,0.011551257,-0.006662171,0.016271578,-0.004734083,0.0068227774,0.008783983,0.0038139862,0.0027590846,0.0061618867,-0.008022498,-0.0003584174,-0.00064199034,0.0016270137,-0.0017474701,-0.015573968,0.011736982,-0.030184617,0.00548326,-0.012890302,-0.010341924,-0.006233908,-0.0030569446,-0.0059256265,0.007841673,0.007161381,-0.00047904055,0.0043098475,0.011628115,-0.0050894395,0.023412533,-0.008848318,0.007940563,0.012803236,0.005620654,0.008179374,0.006645826,-0.01347893,-0.005706454,0.00028566894,0.0024406803,-0.011312052,-0.06174038,0.009310566,-0.03976008,-0.029965637,-0.0058970232,-0.0030225336,-0.0034393903,0.007969827,-0.0014562443,0.0066697914,-0.0010028705,0.010006404,-0.0076075047,0.013048215,0.0058727814,0.0030496474,0.0049883095,-0.009722929,-0.00025135116,-0.0012237543,-0.0039931145,0.0006939776,-0.009205246,-0.012778964,-0.008148165,-0.0046700113,-0.012589174,-0.009457734,-0.004261022,-0.00028734957,0.0015423081,-0.00088614295,0.0005461415,-0.011300594,-0.010142103,-0.0012871966,-0.0051903576,0.0018970332,-0.0012643331,-0.0009945765,-0.00809924,0.008076302,0.0030569548,-0.0024194,0.00045764179,0.002370464,-0.002749597,0.0032317669,0.00583122,0.0041437815,0.0007026708,0.0065224846,-0.0024773676,-0.0011459012,0.0031026562,-0.001796584,0.0071222996,-0.002279631,0.0032434282,-0.0016600562,-0.00045611575,-0.0010320909,0.0011608951,-0.00081475906,0.008385816,-0.0028885205,0.00079801097,-0.013847995,-0.0040426506,0.0034301947,-0.0014747195,-0.0046647773,0.0017429087,0.009215354,-0.004747402,-0.005327782,0.0012494682,-0.0026107763
ACTC1,0.0017400034,0.0026979016,-0.0027999813,0.0021522702,-0.0009636392,-0.0025892484,0.0017750367,9.011492e-05,0.0023465466,0.0006712625,-0.0060040397,-6.0098537e-05,0.0026234237,0.0014115721,-0.0011308454,-0.0019571965,0.0017807543,-0.004040793,0.00095592026,-0.004664905,-0.003356092,-0.0032835589,0.0016588821,0.000838,-0.0033485221,-0.0030104946,0.0059624906,0.0032277785,0.0032665522,-0.0033309998,0.0032792506,-0.0019788013,-0.002826002,0.0046207844,0.00016805218,0.0016316812,-0.0017542501,-0.0039500934,0.002290087,0.002914479,0.001325562,-0.002511528,-0.004948636,0.0040535084,0.001041716,-0.0038232876,0.0006625239,-0.0037144443,-0.0011415508,0.004166055,-0.0010259727,-0.0014769231,-0.0023927272,0.0021443462,-0.002106651,-0.00093877816,-0.0007017017,0.0027401196,-0.0033520453,-0.0034445855,0.0051210457,-0.0016141409,0.0028531486,-0.00201537,-0.0011628638,0.0011169139,-0.0011926341,-0.0023770407,-0.002675673,-0.001078983,0.0027819795,-0.00091804087,-0.0053077047,-0.0038999405,-0.001192527,-0.0023677219,-0.0047622686,0.0033410583,-0.00028252168,0.0017565286,0.0017663047,0.0015471277,-0.0010604488,0.0008450446,-0.0017643218,-0.005082449,-0.003931774,0.003255431,0.0021848883,-0.0034938806,-0.003395915,0.00026370646,-0.0034128157,0.0028185693,-0.007519017,0.0019771387,-0.001647375,0.0005864838,-0.004016254,0.003237217,0.0007610544,0.0023882485,0.0037786213,0.004328504,-0.0014644403,0.004576979,0.0012292572,0.002535323,0.00096633355,-0.0050338455,0.0024705585,-0.0023070828,-0.0011836933,0.0007282389,0.0036297245,-0.0030137883,0.0007492991,6.8622016e-05,-0.000503412,-0.003957592
ACTL10,6.8232104e-05,0.0016209881,0.0011248837,0.00044198646,-0.00046755606,-0.0007289215,0.00042092885,-0.0002739331,-0.0009333933,0.0016846935,-0.0010436537,-0.00095810683,-0.0008840278,0.0009908865,0.0021089546,0.0019254761,0.00036536966,-0.0039550797,-0.001078042,-0.0019271518,0.0013574958,-0.0038216668,-0.0011399877,0.002505265,-0.003046572,-0.0045194207,-0.0012616452,0.00035339087,0.004254243,-0.0019011014,-0.00010827994,0.0014336541,-0.0052845194,0.0048838025,-0.00015056407,-0.0025050316,0.0039871335,0.00067778607,-0.0010535388,-0.0006434301,0.00021198178,0.004226665,0.0022295413,0.0006682647,0.0047318544,-0.002704367,0.0015425234,0.00083636644,0.0003133618,0.0009604119,-0.0002017076,0.0011238486,0.00045692793,0.0006609514,0.0002043432,0.0019409006,-0.00043525978,0.0025274926,0.00017595616,-0.002432617,0.0028772794,0.009435451,-1.9150535e-05,0.0016872729,-0.0027317128,-0.00035731273,-0.0011333771,0.0033176478,0.0009871352,-0.003453553,0.0016609334,0.0058508194,-0.0020579188,0.00012333939,-0.004523601,-0.0014845643,-0.0029142061,0.002455622,0.003338268,-0.004113973,-0.0018608961,-0.0018602425,0.00039328643,0.0010719087,-0.0018876112,-0.00048575242,-0.0016985625,0.0070546633,0.008109586,0.00037524433,0.0009664479,-0.003512916,-0.0008896065,-0.00011355865,-0.0010698437,-0.002006697,-0.0014019415,-0.00016357606,-0.00078723376,-0.00055353803,-0.0038847786,-0.0067521147,0.003155644,0.00021107515,0.0031141595,0.0007964206,0.011842696,0.0021400421,0.0024735953,-0.001482506,0.002414376,0.0028065816,0.0028488617,-0.010210746,-0.0017120601,-0.0011796355,0.00057204254,-0.0028352493,0.00050829165,0.00047429831
ACVR1,0.00052103656,-0.0014215459,-0.00038162616,-0.006565712,0.0020194731,-0.005407148,0.0016454518,-0.0019267884,0.0013274787,0.00068281416,0.0014100982,0.0012291418,-0.0011157437,0.0005592542,0.00020065148,-0.0037147196,0.0014240077,-0.002179913,0.0003347134,0.00080763083,0.003351618,0.0003471764,-0.0028742608,-0.00027296913,-0.0028620951,-0.003799065,-0.0040627713,0.0002136582,-0.0013473668,-0.007550835,-0.0046943547,-0.00091459026,0.0035249088,5.3861877e-05,-0.0017497452,-0.0054388377,0.0018735095,-1.5010639e-05,-0.00075942423,-0.0033070801,-0.0036810306,-6.652803e-05,0.016150825,-0.0055904207,0.011558866,-0.0010508813,-0.00077509467,-0.0005085471,-0.00089251256,0.0026541376,-0.0005836112,9.640953e-05,-0.002109989,0.0022421742,-0.00019663869,-0.00023593861,0.00080273434,0.0020591312,-0.0040818057,-0.003797507,0.0030482877,-0.005213537,-0.0023863725,-0.0038940904,-0.004314557,0.0028960397,0.00036672488,0.0010466569,-0.008919391,0.0046232687,0.001233619,0.0036219878,-0.0052167205,-0.003721508,-0.002099811,-0.008190719,-0.0033921744,0.0022834647,-0.0012976435,-0.0039067576,0.0048010345,-0.006472868,-0.0034611626,-0.0012996504,-0.0016350927,0.00015480911,0.0016196056,0.0010663172,0.0006001276,-0.000717883,-0.003531479,0.001163402,-0.005621803,0.0018218015,-0.0052659446,0.0014630401,0.0011693789,0.0014777096,0.0015532699,-0.0023444474,-0.0010034234,0.0028159104,0.0007418113,-0.0029016223,-0.0051384503,-0.0017081142,-0.00033915084,0.0013468789,-0.0026231946,0.0026424725,-0.004908377,-0.0011542785,-0.0018613368,-0.003031222,-0.0027508603,0.004898983,0.005343985,-0.0017743309,0.002065977,-0.0073640035
ACYP2,0.0007869992,-0.001153772,-0.0015243791,-0.009864531,0.0004916437,-0.002839192,0.0013022987,0.00078117393,-0.0035587915,-0.0030150118,-0.0001416944,-0.0028930986,-0.0008431297,-0.00057990826,-0.0027657489,-0.0011306576,0.003659837,0.0024223418,-0.0010564554,0.001433015,-0.0014638838,-0.002564336,0.0016687628,-0.0022805114,0.00092324015,-0.0056251073,0.0030060636,-3.2930275e-05,-9.0615016e-05,-0.0019673137,-0.0025649166,-0.005854544,0.0029712766,0.0024556434,0.0013666251,0.005380365,0.00030851967,0.0011342803,-0.0015375039,0.0031800866,-0.003194646,-0.008495118,0.014530846,-0.0030867632,0.011579061,0.0023350602,0.0005543045,-0.00026872748,0.0056992327,0.0017628495,0.0033411186,0.0019468962,0.0011842969,0.00019841391,-0.0008944979,0.003362971,0.004287093,0.0006191439,-0.0038562883,0.0009984337,-0.008582944,0.0012223085,0.0021178147,0.00062029576,-0.002374726,0.0024903237,-0.0037662724,-0.004772442,0.0008415173,-8.356866e-05,0.00020918933,0.0015600793,-0.0024207523,0.0012218683,0.0037090753,-0.0038847171,0.0063177356,-0.0026028673,-0.002432628,0.00016650486,0.004661509,-0.0014261412,0.00455126,0.005126247,-0.00080874906,-0.00794044,0.0030925586,0.0064064916,0.0042237057,-0.0008676511,0.005347377,0.00046498913,-0.006305949,-0.003923422,0.0010950569,-0.002881548,0.0005803116,-0.0019228356,-0.005073266,0.00044361217,-0.0014915377,-0.0021354896,-0.0039874343,-0.0014814897,0.0019450623,-0.0045176195,0.003185822,0.0020124975,0.0012160238,-0.0001939657,-0.0064902096,0.0010174792,0.0016658744,-0.0015886516,-0.0039911037,0.0038108253,0.0032627408,-0.005444725,-2.6626629e-05,-0.004870177
ADAM12,0.002045906,0.0027864436,-0.005147701,-0.0010950126,-0.00302611,-0.0027116197,0.0008922394,-0.001020858,0.0051032784,0.0021960367,-0.0048717894,0.0013389259,0.00047882742,0.0016919895,-0.0031912418,0.0004698771,-0.0053778514,-0.00040954174,-0.003090119,-0.0073489007,-0.00080768415,-0.0038527804,0.008202652,-0.00070772023,-0.0025913247,0.0012296858,-0.00024266244,0.0034727054,8.297283e-05,0.0036044454,0.007225456,-0.004412318,0.0053467164,0.013523446,-0.0029524553,-0.0050151516,-0.0031030928,0.0035933463,0.0014678397,-0.0030969842,0.0017417497,0.0014967012,-0.0005645946,0.003063464,0.006325339,-0.0012204862,-0.00027448486,-0.0021680836,-0.0027577023,0.005922939,-0.00019501531,-0.002834308,-0.007658192,0.004373784,0.0012073346,0.003203976,-0.0013270226,-0.00087146636,0.00019938337,-0.0010535555,-0.0032497067,-0.0024161509,0.002248994,-0.00014648034,0.0014337854,0.00010845966,0.005491385,0.0019662953,-0.0052780313,-0.0033505664,0.003046112,-0.008583027,0.0003133982,0.001409414,0.0002638879,-0.0040797372,0.001769198,0.0054607242,0.006302206,0.0031574166,0.0029375413,0.00031982776,0.0011491606,0.0020407822,-0.0039802017,-0.009685262,-0.0045098006,0.0073325615,0.0007574934,0.00057005935,-0.0032164182,-0.0032204888,0.0026477855,0.008684001,-0.009823872,0.0030747873,0.013166822,0.00726038,0.0004916392,0.0016676473,-0.0038826785,0.003902273,0.0031132915,0.0019766346,0.00037490347,0.003917464,0.00084714,-0.0022055593,-0.0062610903,-0.0026881269,0.0003329884,0.008166731,0.0007350093,-0.00033587584,0.0011275456,-0.0060811797,0.00085698185,-0.0022042156,-0.0009749723,-0.0033541678
ADAMTS12,3.822779e-05,0.0029177265,-0.0033333288,-0.008037265,-0.0018284908,-0.0038685496,0.0026215592,0.00050077477,0.001538718,0.00086676143,-0.004443684,-0.0013223382,0.0021555675,-1.1078925e-05,-0.005518912,-0.0039852746,0.0009876004,-0.004197693,0.0015015898,-0.002932234,0.0024272234,-0.0038542335,0.0068639247,-0.004707728,-0.002072865,0.0048320265,-0.0009773062,0.000777785,0.003222176,-0.0042870715,0.0029602067,-0.0019441645,0.004522104,0.0016138592,0.004622296,-0.0023101082,0.0010856537,-0.002243489,0.00033321074,-0.0031901703,-0.0023817243,-0.0053099287,0.019925052,-0.0019931872,0.010761852,0.0017248933,-0.0006608576,-0.0019438043,0.0031670467,0.0052614547,-0.00031330725,-0.0044084946,0.00042432282,0.0041568023,-0.0002044082,0.00093786215,0.0033591858,-0.0009367802,0.00044413225,0.0009894908,-0.004399281,0.00062503986,0.004963478,0.00016236116,0.0036306758,0.004472575,0.0016769557,-0.00061903335,0.001106308,-0.004806236,0.0046107178,-0.0035511164,0.001424272,-0.0022289443,0.0030751165,-0.0073862243,-0.009124884,-0.0039329175,-0.005503331,-0.0027853923,0.006353909,-0.0020083422,0.0026090746,0.009952063,-0.007365939,0.0041787787,0.0020148738,0.0027446765,-0.0019255948,-0.0005996168,-0.00069261686,0.0022989765,-0.0048756707,0.00023508599,-0.005305585,0.0017900061,0.0009803709,-0.004800947,0.0016249137,0.001963558,-0.0012046288,-0.00065498357,-0.0032767071,-0.0020276543,0.005076139,-0.0007723247,-0.002920743,-0.00057347404,0.00032137605,-0.0036963765,-0.0031224408,0.0021796236,0.002787564,0.002388421,-0.0045793313,-4.7673584e-05,-0.005501485,-0.0023001507,-0.0034257458,-0.007319067
ADAMTS17,0.0021586914,0.0015926114,-0.0012045638,-0.005558709,-0.0003492114,-0.0023201832,-0.002333581,-0.00037210263,-0.00084263075,0.0017650967,-0.0017988026,0.0013833584,0.0027695124,0.0014486476,-0.0012201433,-0.0030314345,-0.0024497057,-0.00022060076,-0.0025665974,0.0032046775,-0.0033944196,0.0025660733,0.00024539581,-0.0016396426,0.0018440422,-0.0015928892,0.0005542238,0.0010750309,0.001806798,-0.0021424033,-0.0012437161,0.0007664111,-0.0021717714,-0.0038507609,-0.00038140753,-0.006529092,0.0021296532,0.0004477002,0.00041160453,0.0034812947,-0.0023168821,-0.008756702,0.0131123,0.0015526079,0.007686479,0.0038355724,0.001958377,0.0033859161,-0.004407987,0.003762055,-0.00076346187,-0.005772515,0.0012913571,0.004650775,0.00233524,0.0021308276,0.0019249475,0.0041430444,0.002065657,-0.00071782625,-0.0019142384,-0.0011487446,-0.0062906537,-0.0010551793,0.0067307274,0.000540088,0.003958434,0.0037015676,0.00068592455,-0.0019843783,-0.0042153187,-0.0045020687,-0.00066442264,-0.003853976,-0.0015781479,-0.0033661064,-0.0037934023,0.0028360824,-0.002874117,-0.001417121,0.0004210504,-0.001995739,0.0006207726,0.0046049315,-0.0024416493,-0.0055347593,-0.0006569508,0.0031828585,-0.008497937,0.007510781,0.004940074,-0.00077955145,-0.004789028,0.0016434523,0.0019232021,-0.0021265105,-0.00086432084,-0.00030346034,-0.0022084173,-0.00079022005,0.00076229963,-0.0052292985,-0.0014277108,-0.00060443254,-0.0003857185,-0.0034604075,-0.00083502044,0.0012067334,-0.002316327,-0.0017862674,-5.477706e-05,-0.0041206474,-0.0034933242,-0.0030069689,-0.001507192,0.001522884,-0.000698932,-0.0075843194,0.0047913706,-5.6461682e-05
ADAMTS18,-0.0016389905,0.0020945016,-0.0012041522,-0.00010403345,0.0016276693,0.00068439776,0.0012721528,-0.00035838317,0.0015911344,-0.0015105744,0.00051285763,0.0023535779,0.0004997264,-0.0003850643,0.000556219,0.0025963085,0.001636747,0.0005765993,0.0013557001,-0.0031221577,-0.00044307302,0.004258015,0.0042341,0.0073072417,-1.5506681e-05,0.000458003,0.001288504,0.0019080163,-0.00091072504,-4.4043896e-05,0.00047850268,-0.0017204284,0.0026225774,0.0023448623,-0.0037277716,0.00265028,-0.00038100395,0.000392595,-0.0053276946,-0.0010330386,0.004972122,-0.0012293565,0.00556926,-0.0014179549,0.0013704052,0.0026845683,0.0020935906,-0.003999275,0.0032048423,0.002249675,-0.0027215118,-0.0011442339,0.0021128238,-0.0039950404,-0.0035057245,-0.0008341893,-0.0006190338,0.0013455341,-0.0013333265,0.003384302,0.0007234874,-0.002066387,-0.0027168782,-0.00076963863,0.0019616114,-0.0001233893,-0.0040795086,0.0019089684,0.0024763665,0.002134608,-0.0020403594,0.0021957727,-0.00068316807,0.0057115657,0.0032236807,-0.0034372571,0.00047685902,-0.0050217723,0.00037462002,-0.003938253,0.0015664946,0.0011960769,-0.0051579643,0.0015573954,-0.0025429213,0.000937153,0.0017917892,-0.0002002348,0.0024607547,0.0036789014,0.0020558762,-0.0007167497,-0.0018390954,0.0045631086,-0.007028953,-0.0016144902,-0.0011643164,0.00024963653,0.001310869,0.0044071754,-0.00040440264,-0.0050641773,0.0009853792,0.0009415807,-0.0049329917,0.0018053093,-0.0008324064,0.0027291367,0.0021122824,0.0002739401,-0.0008313738,0.00037456033,-0.007816582,-0.0044986657,-3.6976464e-05,0.000118733864,-0.0011386937,0.0063715717,-0.000863256,-0.0010816263
ADAMTS19,-0.0038436158,0.0008502713,-0.004598769,-0.01294249,-0.0010467273,-0.0026216735,0.003219902,0.0019204292,-0.0031341054,-0.0034686243,-0.0005971687,0.00076806167,0.0011159873,-0.0065162242,-0.009921656,0.00035051416,0.003483436,0.005639349,0.0041902172,0.0029456103,0.00073740433,-0.0010549818,-0.0029122736,-0.0040996564,-4.3065476e-05,-0.0009640385,-0.0022782641,0.0013809303,-0.0032060584,-0.009257326,-0.0051089674,-0.00086815277,0.0028149697,0.0031857966,0.0016161713,-0.0044724266,0.0020801306,-0.0035613957,-0.0013160397,-0.00039695788,2.1550064e-05,-0.00596478,0.03392976,-0.0023842442,0.019473327,0.006550897,0.00518825,-3.9067432e-05,0.00032903408,0.003797872,0.00047453213,-0.0021356996,0.0045117564,0.0009448379,-0.004669081,-0.00071375427,-0.0008173414,0.004885136,-0.0018760187,-0.00019996338,-0.00658704,0.0025027117,0.0021295869,-0.0072325175,0.0013983847,0.0047113844,-0.00039140892,-0.0048514027,-0.00012294417,0.00022464058,-0.0047611976,-0.0005291136,-0.0016231654,-0.0008139057,0.0021886122,-0.008689083,-0.0010200769,-0.0005474484,0.0004348047,-7.1253353e-06,-0.0059316196,-0.0015731786,0.0016465529,0.0077316314,-0.0073536998,-0.00048508283,0.00168904,0.008727224,-0.00072370097,0.001908771,0.007712923,-0.0025005697,-0.004220323,-0.0019423388,-0.0037496854,-0.0056931884,-0.003195746,-0.0031637684,0.0012474986,-0.0013481608,0.0060492,0.0019193718,-0.0025203903,-0.0030545122,0.002230789,-0.0013206907,0.0017247847,0.000109862965,0.002246258,0.0008161767,-0.0035959943,0.0021762932,0.0010253312,-0.004774134,-0.0060674218,0.0028912795,0.0023118816,-0.0071290843,-0.0054873894,-0.007181018
ADAMTS20,0.00091907557,0.00087681384,-0.0016711835,-0.012126403,0.0035101247,-0.0039752037,-0.0010987469,0.00027882683,-0.0043926355,-0.00050390477,0.0016624765,-0.0040462534,-0.0028861025,-0.00422281,-0.0045892773,-0.0018253324,0.007551244,-0.004382684,-2.3408013e-05,0.0035501178,0.0029058335,-0.0013460247,0.005698489,0.00048264395,0.00010101417,-0.0012016736,-0.0002566065,0.004532774,-0.0031543672,-0.006229138,-0.002487651,-0.0018713496,-0.004203129,0.0057345326,-0.0016402461,-0.0028305405,-0.0018651668,-0.0029952775,-0.0014419565,-0.0013541873,0.004180306,-0.008112772,0.018513197,-0.0031324523,0.0094601745,0.0055216113,0.0011229919,0.004397073,0.002008147,-0.0009351988,0.0018175889,-0.0013383414,0.0035689552,0.0009606063,-0.0021596379,-0.0031896383,0.0016427453,-0.00016164883,-4.8478756e-05,0.0032631862,-0.0017558652,0.0062436066,0.0041392194,-0.00039097495,-0.0028150822,0.0044429977,-0.00018288473,0.0011110327,0.006101649,-0.0021591834,0.00022121359,-0.0010713025,0.00032820622,0.0006455723,0.004962217,-0.0063911225,-0.0006665415,-0.0045707817,-0.0026127729,-0.005322417,0.004672311,0.0026021474,-0.001691051,0.0048582773,-0.0067386534,-0.004310803,0.0020128747,-0.0032266525,0.0003194624,0.0025919478,-0.0010877873,-1.379043e-06,-0.0044370326,-0.0010006519,0.0006811776,0.00083405606,0.0035262636,-0.0004980659,0.00051898026,-0.0027904464,-0.0022146485,0.00031018374,0.0039190743,-0.0067390115,0.0034145752,-0.00018213359,-0.0050200787,-0.003649138,-0.0035263926,-0.005123654,-0.0043292074,-0.00043351392,-0.002565243,-0.0030966138,-0.0035297216,0.003738951,0.002875518,-0.0013638735,0.0012319541,-0.0044510695
ADAMTS3,0.0007385087,0.00022468115,-0.0020376854,-0.00520179,-0.00079010497,-0.003693533,0.0015819933,0.0041035526,-0.00025500427,0.0011546179,0.00092014566,-0.00022295277,-0.0009874768,-0.0010108722,-0.0019252728,-0.0050089075,-0.0009199726,0.0004099707,0.0015332558,-0.0003996755,-6.9946877e-06,-0.005653839,-0.0015468748,-0.0027898368,-0.00243137,-0.00079018355,-0.00091211556,5.518748e-05,-0.0046898127,-0.0026888908,0.00085860107,-0.0029906647,-0.0010226314,0.0020804408,0.00022098713,-0.0050199684,0.0018830944,-0.003595291,0.0034342038,-0.0005090558,-0.0053430656,-0.0036757046,0.01626116,0.0039792173,0.011012918,0.00013883848,-0.0030174248,-0.0012912563,-0.0012237709,-0.0018523231,0.00059351313,0.0035152365,-0.001658876,0.0019916259,-6.7386805e-05,-0.0012335944,0.0019528636,0.0022678925,-0.0024983485,0.00010294979,-0.0010024621,-0.010735618,0.0031186969,-0.012314805,-0.0011601363,0.0026863727,0.002678147,0.000545995,0.00093635,-0.004167922,-0.0014088931,0.00013181832,0.0015412214,0.006923132,0.00097015285,0.0024912439,0.0010493823,-0.00056673907,-0.0040957434,0.0022748078,0.0022519752,-0.0018234232,0.004786043,0.0016135284,-0.0050487244,-0.007590348,0.0012004672,0.0061733224,0.0016295363,-0.0014220163,0.002721423,-0.0007692274,-0.0021316279,-0.006157832,-0.010010075,-0.0020901826,0.004339532,-0.0063869706,-0.005667494,-0.005302633,0.0001746812,0.0029489398,-0.0055240756,0.0028101504,-0.005117123,0.0035733983,0.0055000386,0.003083245,0.0017088918,-0.006497859,-0.0032543477,0.0010750704,0.001102477,0.00027269148,-0.0024995753,0.0008541813,0.001427049,-0.0026831748,0.0010929552,-0.0028546676
ADAMTS6,-0.00012067857,0.0028110414,-0.0032423148,-0.0038621183,-0.0031239428,-0.004170547,0.0018693135,-0.0008338439,0.0010513803,0.0024304427,-0.0038201027,-0.001112569,0.0025259014,0.0004560823,-0.0024850941,-0.0011574517,0.00039288966,-0.006201125,0.0009836232,-0.0039914325,0.005193184,-0.005362472,-0.0014815136,0.0006286542,-0.0070408517,0.003280966,-0.002354261,0.0021956868,0.0062148427,-0.006033762,0.0016838277,-0.0061442144,-0.0010507236,0.0038404365,-0.0059030196,-0.002526224,-0.004138251,-0.0021865491,0.003599753,-0.005446752,0.0031185702,-0.0035818378,0.010051728,0.0018005016,0.013649683,-0.00089678733,0.0047791004,-0.0010168141,-0.0044054813,0.010354334,-0.00039876645,-0.0017245745,-0.0021312803,-0.00077218143,-0.007871718,0.00083314464,0.006482604,0.0002484695,-0.001018756,-0.0005087343,-0.0010139438,0.0013653443,-0.00062125723,-0.0012927337,0.0004032345,0.0023291877,0.0024633652,0.0009193632,-0.0027737666,-0.004127234,0.0020011892,-0.0006258944,-0.0012947116,-0.0006280808,-0.0002059129,-0.0016789158,-0.0034185182,0.0013489247,0.001774155,-0.0046999194,0.0063048867,-0.0021494222,0.0015757304,0.0014368297,-0.0027935978,9.486229e-06,0.0042890976,0.001171462,0.0014841043,0.0012997561,-0.0050504524,-0.0003105224,-0.002974208,0.0008522208,-0.0029713223,-0.002775656,0.009170031,0.0022189522,0.003919186,0.00015299584,-0.0042835274,-0.0027191555,0.003045766,0.0026003453,0.003153293,0.0016179517,0.0006010042,-0.0046150507,-0.011341735,-0.0014769445,-0.0018480398,0.002054591,-0.0029357446,0.001764577,-0.002986664,0.0008550057,0.0040114704,-0.0025592858,0.000261286,-0.0045483247
ADAMTS9,-0.0009323442,-9.6899836e-05,-0.001914247,0.004450974,-5.3491116e-05,0.00043176702,0.0010726072,-0.0012106481,-8.610996e-05,0.003606302,-0.0038708379,-0.0030864733,-0.0006204936,0.0006716952,-0.0006803843,-0.001783154,0.00075164635,-0.004023721,-0.007126202,-0.0031902106,0.0018975008,-0.0002150748,0.0048528886,-0.0027208093,-0.0014378739,0.0023201148,-0.0010157883,0.0010548101,0.00018652558,-0.0007004354,0.0025768992,0.0011718182,0.0020536836,-4.3621258e-05,-0.0019452851,0.002237554,0.000863057,0.0006537024,0.0033299224,-0.0034131492,-0.003872033,-0.0028653224,-0.0033631169,0.0034977302,0.0012437375,-0.0011035975,-0.0013652883,0.0026576298,-0.0034980536,0.0076171397,0.004056885,-0.00036528343,-0.0014641365,0.0026111656,-0.0031652865,-0.0027593723,0.0038909938,-0.00017005931,0.003842694,-0.0078004766,0.0065407194,-0.0020255556,-0.00065408816,0.00041396948,0.0004156228,-0.0006261443,0.0037402792,0.0022330163,-0.008240711,-0.008712191,0.0028782361,-0.00089231157,-0.0015975944,-0.0023105147,0.0026175708,-0.0029316095,-0.003148501,0.0019246467,0.0017574494,0.0035001256,-0.0002973198,0.00033066206,-0.0017945736,0.0048937513,-0.0016170567,-0.00426342,-0.0028235721,-0.00054855924,0.00095163914,-0.0011642957,0.00017543913,0.0009272285,-0.0020799085,-0.002028164,0.007697031,-1.11738955e-05,-0.0030538642,0.0022139146,-2.3663039e-05,-0.0018179066,-9.880982e-05,0.0016278255,-0.0013417972,0.00027756084,0.0020163883,0.0040300726,-0.004046231,0.00019585449,-0.00066289405,-0.0005794341,0.00075793057,0.0005306827,0.0031891365,-0.0007332224,-0.0037200814,-0.001937607,-0.0014382773,-0.002957812,-0.0020524275,-0.0034654425
ADAMTSL1,-0.00030863532,-0.0017055005,-0.000524737,-0.0039967666,-0.0015457247,-0.0027650446,0.00048575577,-4.31916e-05,-0.0013754775,-0.0010869692,0.00085588143,-0.0025002933,0.0016604252,-0.00017688399,0.0005930977,-0.0021257875,-9.328403e-05,0.0004085442,-0.0011741872,0.0041362746,0.0032969348,-0.006799739,-0.0021847172,0.0049797865,-0.0024290946,-0.002713133,-0.006440195,2.169551e-05,0.0029780068,-0.0032866243,-0.0019744,0.0023263844,0.0042968034,0.0015771274,0.00018209543,-0.0044623637,-0.0033384692,0.0016358928,-0.0012186564,-0.0050625796,-0.0038920748,0.0005296954,0.014751348,0.0026884773,0.009723251,0.0067513282,0.00061895605,-6.360143e-05,-0.0014631527,0.002628258,-0.0033002978,-0.0013696777,0.005429964,-0.000475448,-0.0045877653,-0.0006328419,0.005073957,-0.0026859553,-0.0029423297,0.0032185698,-0.0024098842,0.0015551945,-0.0016358199,-0.00047705235,-0.004083487,0.0042743986,0.0032831843,-0.0016294387,0.00564175,-0.0028352684,-0.004312062,0.0004314837,-0.004218867,-0.0030566615,-0.003664748,-0.007421115,0.00084251654,0.0027286634,0.0045579025,-0.0053509036,-0.0015909557,-0.0033302975,0.0025906733,-9.248126e-05,-0.003576419,-0.0028837603,-0.00055454054,-0.002683563,0.0015737338,0.0058380133,0.003424623,0.00055458664,-0.004001078,-0.0031089385,-8.8244604e-05,-0.0009265784,0.00265621,0.0050062397,-0.0060723787,-0.002310981,0.0041764504,-0.0028882814,0.0012780993,0.00204213,-0.0008445069,-0.005575834,0.0038144987,-0.0022308251,-0.005005302,0.0025275857,0.0014001367,0.0027911654,-0.006064819,-0.0004902592,-0.0007599614,0.005162213,0.0033506546,0.0040261215,0.0035960048,-0.0027019144
