,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
PEG10,-0.0019223633,0.0021435742,-0.0022370943,0.00018824582,-0.0058488366,0.0027972441,-0.004860443,-0.004723645,0.0026086147,0.009393936,0.0027198761,0.0024877845,-0.0027558918,-0.007187715,-0.006615347,0.0028058116,3.066591e-05,0.0010855078,-0.0018271868,-0.0028099392,-0.0022594272,0.00038338295,-0.00035144776,-0.005382702,0.0008447594,-0.00015887193,0.00018887912,0.0001996905,0.0011957656,-0.00081619155,-0.0042805043,-0.0046146894,-0.0008094204,0.0049967687,-0.0025514008,-0.0025928654,0.0023147305,0.00422908,0.0014939616,0.004951894,-8.916764e-05,-0.0013551736,0.0012730398,-0.005131384,0.002590091,-0.002195326,-0.0012078838,-0.0016041324,0.0057127727,0.0005387306,-0.0002207544,-0.0072186803,-0.002150078,-0.0045907567,-0.007856709,0.0021602903,-0.005426772,-0.0024016066,0.006811684,0.0017975706,-0.002738768,0.0038309437,0.0040362626,-0.007180608,-0.010937628,0.00066561275,0.0012844076,0.0062013366,-0.0010466861,-0.0045504426,-0.000393003,0.0043224036,0.0018827717,-0.0015979223,-0.00030269974,-0.0051410855,0.0029400708,0.0046022055,-0.00024042588,-0.0041126832,0.003533231,0.004700202,-0.0071139736,-0.0019425033,-0.001630869,0.005607632,0.0036250884,0.002064878,0.00019442188,0.00460407,0.0018669948,-0.002305851,-0.008932893,-0.009178524,-0.002710445,-0.0021580136,0.0053989575,0.008584648,0.0071233474,-0.002994315,-0.002050724,-0.0019945481,-0.0041468786,0.0077909776,0.0056324,-0.0059913713,-0.0057879067,0.00024889005,-0.0015004233,-2.8710427e-05,-0.003685301,0.004643828,0.0022776015,-0.0021408205,0.003505947,0.00090197887,0.004730191,-0.005909345,-0.0081595145,-0.0066341273
PELI2,0.0033520781,0.0008302835,-0.00041483447,-0.0014482947,-0.002878849,-0.0018558037,0.0015179903,0.0002892065,-0.015218697,-7.712021e-05,-0.0006656372,0.00028545008,0.00045258953,0.00084992073,-0.0018930774,-0.0074572046,0.002975463,0.0013607908,0.0025195736,0.007895184,0.0038682437,-0.0026916498,-0.0003611846,-0.0017465422,-0.0063908943,0.0016278239,-6.982067e-05,0.0024339661,0.0066691195,-0.007918506,-0.001462794,-0.0059724743,-0.004724779,0.00062092283,0.0034699521,-0.00084559794,-0.0007214518,0.00027711288,0.004909169,0.003888117,-0.001641893,-0.0016310869,-0.010617305,-0.0017957166,0.0019004542,0.002713033,-0.0024616534,-0.0054797204,0.0016183569,-4.4664983e-05,0.0017673712,-0.00029399048,0.0009300109,-0.000641942,-0.0056028743,0.0018486556,0.0021882728,-0.0044091954,0.0010319737,0.0024712426,-0.0037173335,0.0012653372,0.0029946675,-0.007514419,-0.013175746,-0.004130496,-0.00043446996,-0.004939158,0.0017102953,0.00037279606,-0.0047103693,0.0025297669,0.0023088173,0.0006933627,-0.0028438903,-0.0055174506,-0.0009952501,-0.0026235543,0.0016322826,0.002538413,-0.00053666864,0.001376212,0.0025124436,-0.0028580474,-0.006383984,-0.0034639228,0.005227627,-0.00027898102,0.0017210613,-0.0040800073,0.0027959733,-0.0037456146,0.0328385,0.0022752138,0.00020514605,0.0006418344,-0.0022438862,-0.0050541433,0.0006861594,-0.007722206,-0.0019943244,-0.0045346175,0.0037225664,0.0033095747,0.0010541056,-0.0039276597,-0.0010340966,0.0022787643,-0.00059108157,0.0013897129,-0.0030406888,-0.00057589717,0.0029923604,0.0009980458,-0.0051165167,0.006594238,0.005473245,-0.0031865449,0.0036304158,-0.013522999
PHACTR1,-0.00039849203,0.0027425268,-0.0030557616,-0.0026831361,-0.005607055,-1.23230375e-05,0.00088398805,-0.00018607451,-0.014897665,-0.0020903174,-0.00084966846,0.0030327372,0.002834768,0.003288546,-0.0035878525,-0.002802443,0.00035345432,0.002176759,0.0014313031,0.0041077435,0.0057252883,-0.00094479497,0.00028967194,-0.0027129406,-0.0015338742,0.00045089002,0.004558819,-0.00042190446,-0.0043789223,-0.0026203692,-0.0018442479,-0.0082361195,0.0016057675,-0.00071533426,-0.0072304527,-0.003985321,0.0037465557,-0.0019277992,0.0027652937,-0.0044430625,-0.00088188366,-0.001769388,-0.008342486,-0.006703572,0.0058966517,0.0036394668,-0.00014806211,-0.0033770488,0.0035789171,0.0018107981,-0.0019282995,0.0041304533,0.001923938,-0.0037327367,-0.009968503,0.00022000437,-0.0046309093,-0.006222879,-0.0020284592,0.004806573,-0.00036035496,0.0009653336,0.0031256364,-4.7779216e-05,-0.009636231,-0.004200187,-0.00010777059,0.004801397,0.0006891971,0.0020983322,0.002515486,-0.0015122307,-0.0003237122,-0.0036506455,0.0003689183,-0.0077281753,-0.0016687479,-0.0015640267,0.0019725123,-0.0010719814,0.0053547863,0.002522517,-0.0012955309,0.00055815134,-0.009918085,-0.0041114576,-0.0022935648,-0.0065297796,-0.0031103657,0.00046008072,-0.0004249933,0.004405888,0.04123299,0.008474349,0.002249237,-0.0035291635,-0.0012433955,-0.009339453,-0.005243861,-0.0029804353,0.002985261,0.0057023815,0.004244235,-0.0025881445,-3.875289e-06,-0.0027706067,0.0010217117,-0.001142787,-0.002667901,-0.00083114527,-0.010607421,-0.0013561932,-0.0018886346,-0.0011514219,-0.0056825276,0.0009284056,-7.79422e-05,-0.0005090301,0.0052914876,-0.010090887
PHLDB1,-8.6927364e-05,0.0024151425,0.0015999639,-0.001036966,-0.002250811,-0.0010028875,8.189454e-05,-0.0011890425,-0.005894611,0.0013469661,0.0013121075,0.0026922605,0.0024597954,-0.0014829367,-0.0042030727,-0.0026524602,-0.0037710378,0.0016958875,-2.1794816e-05,7.307598e-05,-0.0024853277,-0.0012258757,-0.0007080803,-0.0030927456,-0.0030145908,0.00073074613,0.0019991565,-0.0005568153,0.006473408,-0.0038678567,-0.0026396739,-0.004538818,0.002533032,0.0025321408,0.007213848,-0.0020940127,0.0019310203,-0.0027453061,-0.0027590417,-0.0035194997,0.0016270474,0.0011563657,-0.0055004386,-0.00079556997,0.0017336132,-0.0010043217,-0.002131679,-0.003383516,0.005742227,0.003787839,0.0005889141,-0.0021978559,-0.0013608129,-0.0010337657,-0.002177553,0.0027627982,-0.0045056553,-0.0065186773,0.0015017752,-0.0019325247,-0.0013327601,0.000363025,0.005036937,-0.0012728302,-0.004032291,0.00095578196,0.0017579553,0.0029558702,0.0013139404,9.8386736e-05,0.00012587677,-0.00030185556,0.0032608618,-0.0013562287,0.0041505485,-0.0032614688,2.1204969e-05,-0.00093407277,0.0020866757,-0.0011939898,0.0058345515,-0.0009290281,-0.00077067874,-0.0008350157,0.0022957283,0.0021682566,-0.0002904305,-0.0038087615,0.006508644,0.0014371512,0.0012687991,0.0035669385,0.0045666927,-0.00047860376,0.0008560188,-0.0020781988,-0.0005752046,-0.0022812157,0.0007430252,-0.003978032,-0.0046652136,0.0013080001,-0.001493519,0.0029879622,0.0008257256,-0.0042322655,-0.004823597,-0.001380948,-0.0048791785,0.0009995482,0.0014369481,-0.000974632,5.797539e-05,-0.001099985,0.00068783876,0.0025916698,-0.0007253571,0.0014161337,-0.004297903,-0.007417062
PHLPP1,-0.00018899608,0.00093197933,-0.00052695646,-0.0021186874,-0.0048887855,0.002561866,0.0012567114,0.0034313998,-0.015432813,-0.000782601,-0.0015754546,0.0002893942,0.00096834864,0.0020013754,-0.0050105504,-0.0090477085,-0.0011914666,0.001256196,0.0028362912,-6.4365595e-05,0.0044712694,-0.0018883566,-0.0014868069,0.00044716927,0.0008947082,0.0006268319,-0.0009656389,-9.847411e-05,0.0019034396,-0.00486098,-0.0014555316,-0.0019381368,-0.0029153144,-0.001912467,-0.0044421814,-0.002671685,-0.0041278233,-0.00080875214,0.0020523656,-0.004175962,0.0031278578,0.0009181167,-0.0022364461,-0.0036765079,0.0032508788,0.00080175145,0.0011633713,-0.0075354343,0.004895709,0.0035776363,-0.0027128651,-0.0012085935,-0.0020588788,-0.005203889,-0.009920042,0.0021650756,0.0032788797,-0.0032946335,-0.0036212439,0.0027806105,-0.0024061778,0.0040859757,0.0062170876,-0.00010713677,-0.003349986,-0.0060658734,0.00097025576,0.004139266,-0.003255401,0.002579268,-0.0003808671,0.003573934,-0.0028974207,-0.002601703,-0.001447758,-0.0060490393,0.0011530885,-0.0023582433,0.003489643,0.0020448714,-5.5501798e-05,-0.0012356216,-0.000371296,-0.009301829,-0.0036562243,-0.0051683765,0.0017266005,-0.0014988191,-0.0027686334,0.0005269246,0.0039957887,0.0054415804,0.038853113,0.008383052,-0.00013968379,0.0030850798,-0.0005633644,-0.00890355,-0.0006713914,-0.0068873703,-0.001844645,-0.0020060183,0.0037001353,0.0020597398,0.00244175,-0.0040002917,0.004068423,0.003657957,-2.1410082e-05,-0.0022993945,-0.0050665657,-0.0015701057,-1.4511095e-05,0.002757959,-0.0062555815,-0.002043914,0.0013746946,0.0010575469,0.0009170941,-0.008305845
PHOX2A,0.000692819,0.026735062,0.015232512,0.012905338,0.002463861,0.011977363,0.0070902435,-0.026853984,-0.0020478063,-0.002776149,0.008056735,-0.014972969,0.018818978,-0.010417509,-0.00014222495,0.11796272,0.10177704,0.07693219,0.010107755,0.05780584,0.059141736,-0.25699213,-0.056725807,0.008328821,0.047361784,-0.09195107,0.1243638,-0.035388827,0.028242737,0.027442817,0.03474779,0.014718389,0.020406686,0.022768153,-0.091017105,-0.040287398,0.019235069,0.014033104,-0.029952006,0.07683533,-0.027024895,-0.016603,0.0057703047,-0.0033354077,0.018358663,0.02353436,-0.08205937,-0.03446476,0.0018818382,0.029119644,-0.029734658,0.055592403,-0.012439745,0.013183883,-0.015182949,0.025521353,0.0058778753,-0.009001915,-0.0135793295,0.012244748,0.006336607,-0.039132085,0.0048844903,-0.018830089,0.02002504,-0.024656393,0.029514205,-0.08252211,-0.0279544,0.021486705,0.016091306,-0.0066417875,0.035960775,0.00065764406,-0.03016169,-0.0009030253,-0.035802964,-0.011694691,-0.01661717,-0.00018317997,-0.020228632,0.05889908,-0.01090434,0.009519178,0.07755473,0.07129938,-0.020309117,-0.043142114,0.075242355,-0.15062042,0.054593608,0.03497905,0.0045953994,0.004689795,-0.020664794,0.03286569,-0.040967084,0.026162047,0.0019907742,-0.020427419,0.014588942,-0.02183942,0.019891521,-0.020936579,0.011040695,-0.015142944,-0.014596298,0.037794016,-0.017472556,-0.0153084835,-0.011487978,-0.0488915,0.017414527,0.023263937,0.03023861,-0.036250625,-0.0028768582,0.006096506,-0.0017209358,-0.030911705
PI15,0.005892909,0.00055093615,-0.0013310285,0.0026763496,0.0033129426,-0.0009994071,0.00048900023,0.0009974896,-0.009774498,0.001529341,-0.0022191396,0.0022860458,-0.0014249973,0.0015576931,0.00016849913,-0.0005332865,-0.0076234736,0.00087360496,0.0009521289,-0.0006625541,-0.002308075,-0.0005817209,0.00073850196,0.0052489736,-0.0004699012,0.0068030637,-0.003337538,0.010020631,0.0038196936,-0.0048492565,-0.0008140682,0.005907988,-0.0031171443,0.002310226,-0.0003657067,0.0021839787,-0.0015404052,-0.0019213755,-0.002045361,0.0014112107,-0.0038021894,-6.402101e-05,-0.003041739,-0.0038825672,-0.0014867177,0.0038090178,-0.0028945736,-0.00091143156,0.005870604,0.0026264046,0.003425293,-0.00035997748,0.000339863,0.0016664494,-0.0031177222,0.0010100277,0.0017311987,0.0045045996,-0.002894326,0.002171921,-0.0013552834,0.0065258006,-0.0033967516,-0.0033071113,-0.004158059,0.0051193587,-0.00011932803,-0.0061887745,-0.0020405021,-0.007020737,0.0058024316,0.0022757468,0.009451485,-0.0008134668,0.0017352381,-7.732029e-05,0.0012947554,-0.0006593679,-0.0008589664,-0.0020076688,0.008039992,-0.0008010143,-0.0019149014,-0.002948847,-0.0007114501,0.0020556536,0.0022546584,-0.0051024575,-0.0068528284,-0.0004332943,0.0058420766,-0.0032885468,0.0076032677,0.00022883144,0.0030406287,-0.0027549246,-0.0006241947,0.00010304071,-0.0023219956,-0.0020617584,0.0096474765,0.0041351533,-0.00093348796,0.0027564624,0.0049276375,-0.0012098713,-0.0033970948,-0.00057324057,0.0009955636,-0.0009870137,0.00051264005,-0.0022968634,-0.0040746657,0.0028062668,-0.00290369,0.003123933,-0.0016364531,-0.0008462579,-0.0029931813,-0.0060793213
PID1,-0.002175679,0.000304292,-0.0022351604,-0.0014169865,-0.0030585628,0.0007111353,0.0023337172,7.760027e-05,-0.0017676745,-0.0006729249,0.004150898,0.000294069,0.0038351505,-0.0013166785,-0.0012337172,0.0020256361,0.0049653407,0.0019464773,-0.0034668557,-0.0043240017,0.0047412287,-0.004243665,0.0012236754,-0.0050048362,0.0011048431,-0.007887257,0.008533873,0.002450018,-0.0072299205,-0.0034204517,-0.00067201967,0.002853984,-0.0044038803,0.0051173074,0.011308525,0.0039120517,0.010542201,0.007019305,0.00065269426,0.0042533563,-0.0042989035,-0.0038857313,5.889506e-05,0.0013598846,0.0021289648,0.011986393,0.00010065682,-0.0011295949,0.0025993483,-0.0016028313,-0.00043112875,0.0005759727,-0.003404663,-0.0026929984,-0.004704837,0.0011622017,-0.0031064092,0.0072442056,0.0024888907,0.004311167,0.0036449414,0.0002994229,0.003930355,0.0015218597,0.0045943344,-0.0058372556,0.0029167186,0.00537414,-0.0019542433,-0.003777663,-0.0014359499,-0.0030774176,0.003245939,0.0056335465,0.007897392,0.0020170182,-0.0025141225,-0.0010211732,0.0032183218,-0.0050613834,0.0033335136,-0.0030511776,0.0011783306,0.0033350727,-0.00067753205,0.001001775,0.00080310035,0.006235121,0.006721619,0.0052776975,0.0038650744,0.002925035,0.020498363,0.005922027,-0.0019147143,0.0032614255,0.00086905423,-0.0012259961,-0.0040876595,-0.005264824,-0.0028458394,0.0013875689,-0.0029644521,-0.007635523,0.005480372,-0.005057257,0.00048476632,-0.0034013076,2.47131e-05,0.0019430537,-0.0041527445,-0.0017789134,0.00067937025,-0.0057940446,-0.0031130284,0.002628199,-0.007822245,-0.0016734698,-0.004701503,0.00031814782
PIEZO2,0.0006582098,0.0019514412,-0.0017301787,-0.0028849577,-0.0022923558,-0.00037622073,0.0011041,0.00011638785,-0.0077883983,-0.0008125322,0.0006252842,-0.0010176231,0.0007895888,0.0027930278,-0.0018795064,-0.0061458996,0.0028309932,-0.0017554992,0.0030669176,-0.00491723,-0.0014900396,0.0030135964,0.0012531456,-0.0018579145,-0.00045293933,-0.0051194923,0.0029273324,-0.0006609762,0.0039946553,0.0014223133,-0.00023652741,-0.0043376954,-0.0028205696,0.003762022,-0.0033622666,-0.0027985414,0.0016091086,0.0039708223,0.0008221141,-0.00048435538,-0.005023894,-0.003301773,-0.009478595,-0.0019017471,0.0048706946,-0.0022577483,-0.0005972814,-0.00038688342,0.0024165788,0.0024616763,0.0018768194,0.00401163,0.002652218,-0.005502656,-0.0040552644,0.0010010973,0.0028879298,-0.005049178,0.005073516,0.0039135134,-0.004616889,-0.0036675856,-0.00159959,0.0009906368,0.0038515932,-0.003976657,-0.0011819107,-0.0027404912,-0.0010967017,0.0006096359,-0.005297334,0.0024632367,0.0006593447,-0.0026066431,0.0026071349,-0.005977713,0.0023818088,-0.0011867977,-0.0018463124,0.002969969,0.0016029688,-0.0025966656,-0.002831943,-0.003411867,-0.0011927314,-0.0017245105,-0.001909163,-0.00070567185,-0.0014335193,0.0031035314,-0.0037697814,-0.0011331755,0.022377599,0.0005393416,-0.0017165132,0.004156567,0.002132141,-0.001858503,0.0012178712,-0.005545067,-0.006970033,0.0017335083,0.0022325339,-0.0032863738,-0.0006882146,-0.006714926,-0.0030980085,0.00020990256,0.003026745,0.0068129627,-0.0011658049,0.003039763,0.00025481905,0.00064266066,0.000109884706,-0.0039446787,0.0004483539,-0.004527039,-0.0001939984,-0.00091360457
PIK3C2G,0.0006303152,-0.00010495429,-0.0017460482,0.0011824599,-0.002356427,0.0012137344,-0.00030868492,0.0009678659,-0.0022016203,0.0009791881,-0.0005767874,-0.0017700379,0.0015144313,-0.00013593913,0.00026088266,-0.0034891937,-0.0007724009,0.00065488863,0.0044024433,-0.00629263,7.953697e-05,0.00039433746,-0.00061317213,0.0054272925,0.0010433255,-0.0043176124,-0.0016642292,-0.0009819362,0.00071492087,0.0015433253,-0.0021945136,-0.005317705,0.007909664,0.0019979787,0.00064553466,0.003606217,0.00021888214,-0.0017620889,0.008657151,0.0031344413,0.0017743848,-0.0019019071,-0.0025891785,-0.0008932242,0.0015112463,-0.0008084913,0.00030840456,-0.0021670866,0.0027557088,-0.0005621426,0.00020572869,0.0003634678,0.0027638965,0.00052728876,-0.00075269485,-0.0040365257,-0.0037177652,-0.00038014195,0.005128596,0.0026942582,0.001343802,-0.0019545767,0.0019821525,-0.00039742945,-0.00058692106,0.0004513549,-0.0007765765,-0.00377249,-0.0018799687,0.0045409,-0.00258804,-0.0019826626,0.00050710386,0.0051922486,-0.0046646106,0.0012730906,0.0019581101,-0.00057407754,7.8155215e-05,0.001688006,0.0041286685,-0.0002075821,-0.004802041,0.0018094623,-0.0030950839,-0.000875268,0.00059138396,-0.00061593874,-0.0007009354,-0.0015516839,0.0032588022,0.0010257385,0.002210138,-0.0049923374,-0.001205088,0.002312446,-0.004358906,0.0006437818,-0.00062619767,0.00028425848,0.001007238,-0.00022641041,0.0034772651,0.00069377763,-0.0027942185,0.0012067631,0.0012214753,-0.00022748263,0.0024669173,0.004972799,-0.0008984535,-0.0039598984,0.0011957438,-0.0029098296,-0.0022944638,0.0023702672,-0.00039250558,-0.0032379858,0.0015769465,-0.002679475
PIK3R3,0.0020509013,0.002671608,0.00079710886,-0.00071622606,-0.0029053546,4.7418394e-05,-0.0004658369,-0.0017764254,-0.008723531,0.004061638,0.00041152828,0.00044319243,-0.00046370307,0.0026933653,0.0003130205,-0.0016746736,-0.0022400087,-0.0032705534,-8.442111e-05,0.0027452998,-0.000983747,0.003984291,-0.0071623754,-0.0036621774,-0.0008298195,-0.007036292,-0.0002892316,-7.0913135e-05,0.0018761134,-0.0042099683,0.0011852244,-0.0017059726,-0.0053290995,-0.0019837606,0.002800276,-0.0007626179,-0.0007765912,-0.0025742636,0.0028227337,0.0030959854,0.0024751974,0.0011687673,-0.0026582498,-0.005316409,-0.0035091196,0.001166435,0.001357385,-0.0033339802,0.0025335285,-0.0039753295,0.0049108276,-0.0062184795,-0.0067036194,0.0019064605,-0.007538098,0.0039733336,0.0066555613,-0.00456184,0.002366229,0.007997695,-0.0025444466,0.0033188022,0.0031361785,-0.0047387355,-0.006178224,-0.002803574,0.00044997933,0.00082720607,0.003083725,-0.00065526075,-0.0005915999,-0.0006410497,0.0024994605,0.0012763041,-0.00091304415,-0.0011562682,0.00043203656,0.0022331406,-0.0020235248,0.004451998,-0.00011530208,-0.0014444445,0.005732394,-0.0049902573,-0.0011816919,-0.00025240247,-2.4983643e-05,-0.00199909,-0.0017657726,0.0024230278,-0.0016098277,-0.0066821724,0.012624118,-0.0033894333,0.00029316754,-0.0013680797,0.001485987,-0.0015190577,-0.00091764086,-0.008260724,-0.0004117885,-0.0033051833,-0.0068728738,0.0035881607,-0.00028817306,-0.0024941894,-0.0026896023,0.0061466657,-0.002940916,-0.00055217696,-0.0024557477,-0.0005982985,-0.0004166937,0.0025909587,0.004099267,-0.0017546926,0.0014121564,-0.001973683,0.0046435297,-0.0023079563
PIP5K1B,0.00073438196,0.0020652662,0.0011100253,-0.0025373665,-0.00030617497,0.0013357121,0.0009250531,-0.0018880526,-0.007911341,0.0009308319,-5.43214e-05,-0.0010150498,0.0018641799,0.00015147659,-0.0016408251,0.0008729851,0.006419212,0.0043650535,0.0024457315,0.0003794978,-0.0010632473,-0.002270399,-0.001320719,0.00215628,0.006096814,0.003693201,0.0013950447,0.008329751,0.0018200517,-0.0031899954,0.00026851037,-0.0044722427,0.0046990244,-0.0051654354,-0.0040964778,-0.0023687817,0.0003953395,0.0010294071,0.005167997,-0.0027829832,0.0014470345,0.0014402105,-0.0058366824,0.001652612,-0.0007431341,0.00091565656,-0.0016821473,-0.0020341598,0.00012332786,0.0016275081,-0.0011815989,0.0005350861,0.0005603741,0.0019898857,-0.004810784,0.005926853,0.0027605058,0.0011252249,-0.0013053514,0.0056540244,0.0027418486,0.0030132008,0.0012983326,0.007548333,-0.0057798545,-0.0029948477,-0.0001607582,0.0013552416,-0.0020798377,0.0015223363,0.0011335729,7.8574325e-05,-0.0027794791,0.0019762588,0.0063733095,-0.0008367441,0.00047410978,-0.0039816364,-0.0032045392,0.0068538967,-0.0010644242,0.006993414,-0.0005554362,0.0012752491,-0.0037217524,0.00026103298,0.004321735,0.0023501134,0.0034162619,-0.0035676246,0.007326777,0.003297916,0.020767119,-0.00076001004,-4.9782707e-06,0.003108014,-0.00075841905,0.00019876515,0.0010337464,-0.005074226,-0.006467923,0.0018140187,-0.0048982487,-0.0020658718,0.005906121,-0.0037050678,0.0008324724,0.00055215147,0.0035200862,0.0019450529,-0.0035405026,0.000265828,0.0007611282,0.001372879,-0.0027816917,0.002236947,0.003164662,-0.0038452707,0.0025603406,-0.007704027
PITX2,0.010824177,-0.006647981,-0.0008779022,0.010032273,0.0020398858,0.0023424795,-0.01032895,-0.0049992427,-0.011011722,0.007870386,0.0020449036,-0.006185235,-0.0063782427,-0.007573139,0.003541115,0.00054079463,-0.0005463091,-0.0034669833,0.002990475,-0.0043344074,0.00012506549,0.00014233837,0.0023574694,-0.0044766776,-0.0024715087,0.0030099533,0.0057132165,0.00360436,-0.0039626677,0.001759904,-0.00073423143,-0.004229127,0.003612007,0.0010433237,0.0025042975,-0.00058708835,0.0031200934,-0.0012237113,-0.0028139628,0.0018387531,8.859816e-06,0.002165306,0.006073985,-0.0021508068,0.0030804584,-0.009445093,-0.004142812,-0.0027004387,0.006398865,0.0026742741,-0.003244979,-0.006147847,-0.0066175815,0.0038643943,-0.004222552,0.0014038421,0.0006381527,-0.006476113,0.0026485876,-0.00023217233,4.0052884e-05,-0.0010090593,-0.003303758,-0.006082027,-0.007342971,-0.000737909,-0.00017496137,-0.00050553755,-0.0008390436,0.0020663769,0.0018017844,0.0010450535,-0.00087226136,-0.00072388066,0.0039502685,-0.0010383589,0.0040656775,0.0068888655,-0.0019042225,-0.00014991673,0.0072158487,0.006900428,0.003953508,-0.008729353,-0.0012397103,0.003291074,-0.000115785675,-0.0031743213,0.0006642444,0.0032178015,0.00023948778,-9.045821e-05,-0.0056397617,-0.0040365304,-0.0039645955,0.0029938961,0.0026111128,0.007919962,0.0021793675,-0.001820455,0.0033537406,-0.002073312,-0.006300143,0.005631714,0.009192309,-0.0044321045,-0.0049750432,0.0009064925,-0.0018352008,0.0024331997,0.00068321405,0.0032587713,0.0032377343,-6.23315e-05,0.0018590247,0.0015431303,-0.0017048445,-0.0023938017,-0.0027242384,-0.0019431016
PKIB,0.0016368318,0.00045683302,0.0007423961,0.00027753325,-0.004011423,-0.0010113822,-0.0028117518,0.00067038066,-0.017846057,0.0010975432,-0.0015579164,0.0014463143,0.0002506914,0.00021771745,-0.0045912,-0.005127846,0.0019111435,0.00031525173,0.004418928,-0.0014101454,0.0006347665,0.0022376482,0.000221961,-0.0003814667,0.00022779616,-0.0022105384,-0.0027675582,0.005473621,0.0039106687,-0.002613231,0.0007103308,-0.0032053522,0.0013130051,-0.007780774,0.006045974,-0.0026142052,0.0012250176,-0.00022148818,-0.004925268,0.0010751919,-0.0035618634,-0.0016398454,-0.0020530368,-0.0035214184,-0.0022357102,-0.0021109818,-0.005218912,-0.00937969,0.007639394,0.005765351,0.0045081503,0.010270295,0.00023375379,-0.0020386127,-0.009202288,0.0016051452,-0.0030740383,-0.004001572,-0.0029634433,0.0039714174,-0.0007138089,-0.0009812884,0.002141185,-0.0029538558,-0.0042919666,-0.0063040666,0.00518937,-0.0022686927,-0.0012497763,-0.004919406,-0.006776678,-0.002328069,0.000782601,-0.004970967,0.00094222097,-0.007658659,0.0055542886,-1.9569983e-05,-0.0023601574,-0.0010305464,-0.0018713939,9.7372795e-05,-0.0013496152,0.00088183867,-0.006053953,-0.0036703357,-0.003690437,0.002384263,0.0051643583,-0.003493216,0.0034923255,0.0010001666,0.034591388,0.0021833258,0.0018582527,0.0021018873,-0.000417522,-0.005601512,-0.0039833607,-0.004378832,-0.0032581792,-0.0042226003,0.0023964474,-0.0019557187,0.008238828,-0.0016098567,0.003165574,0.0034274855,-0.0023793888,-0.0026933968,-0.0055576675,-0.0066406755,0.00073685887,-0.00057694095,-0.004304015,0.0014834465,0.0018717428,-0.002986351,-0.0010077904,-0.005533516
PKNOX2,0.022184227,-0.0043684947,-0.0037259806,0.011369096,0.005098221,0.0028814827,-0.0034426372,0.0028645871,-0.02695952,0.0019680583,-8.923343e-05,-0.0010543148,-0.0067112925,-0.0030194283,0.0069388775,-0.00061725994,-0.0072208894,0.002472689,0.007852875,-0.00061659137,-0.00075204583,0.0021185074,0.0010747183,-0.008102231,0.00040641072,-0.006041764,0.0036438685,-0.0019747748,-0.0046099396,-0.01324451,-0.00021585175,-0.0047259596,-0.003082293,0.0037535967,0.0013072514,0.015653627,0.0010262425,0.0020211786,0.00056554377,0.0046481425,-0.0024857123,-0.010200332,0.0008150025,-0.001955819,0.0041771177,-0.0037227948,0.0005205151,-0.0033917313,0.005873988,0.002866813,0.0022491713,-0.011211382,-0.0052117133,-0.0046000844,-0.019236332,0.002815704,-0.0051128655,-0.007803119,0.01752617,0.015070439,0.0016237784,0.0064501767,-0.0026050853,-0.009700333,-0.008305073,-0.0061359634,-9.743204e-05,0.009556206,-0.004222205,-0.0015470154,-0.0015595889,-0.000382616,0.0015793613,0.005291572,-0.00024617548,-0.009240741,0.001566863,0.022459533,-0.0037468348,0.004056926,0.014296514,0.0009718824,-0.004171324,-0.0074975896,-0.0027585456,0.01045758,-0.005682615,-0.002055983,0.001262164,0.0071097733,0.00087602466,-0.005488569,0.0113818385,-0.022582725,-0.0060759857,-0.0037398208,0.0049448386,0.020708578,0.010056405,-0.0089833075,0.0031954772,-0.0043375106,-0.0056721247,0.01254586,0.008272371,-0.014447326,-0.007973734,-6.856951e-05,-3.2862608e-06,0.011850137,-0.013617241,0.004901234,0.00062428054,0.002011057,-0.0022181706,-0.0036614565,0.0056686513,-0.013601245,-0.009065195,-0.010526534
